#"+EI TIC Scan MBPR053_02_GS1.d "
#Point,X(Minutes),Y(Counts)
1612,5.879,0.931811424366915
1613,5.882,1.0693208279563
1614,5.886,1.26810443994715
1615,5.890,1.52602821973565
1616,5.893,1.83005333058279
1617,5.897,2.14208487745423
1618,5.900,2.40713726096191
1619,5.904,2.60060847400281
1620,5.908,2.71148020764366
1621,5.911,2.7109353462129
1622,5.915,2.59234474230287
1623,5.918,2.4047307896427
1624,5.922,2.17925653506422
1625,5.925,1.9192743898706
1626,5.929,1.65765766038469
1627,5.933,1.43792715338886
1628,5.936,1.26398770913693
1629,5.940,1.12104482627964
1630,5.943,1.00723689492854
1631,5.947,0.923244991872105
1632,5.951,0.86440752486933
1633,5.954,0.822339681902329
1634,5.958,0.794604721572404
1635,5.961,0.778221041050087
1636,5.965,0.766688140765556
1637,5.969,0.756290368461786
1638,5.972,0.748934739146455
1639,5.976,0.746051514075322
1640,5.979,0.746982319019546
1641,5.983,0.743198559083676
1642,5.986,0.736387791199111
1643,5.990,0.733663484045284
1644,5.994,0.734321858274126
1645,5.997,0.733943482280539
1646,6.001,0.729478645556212
1647,6.004,0.721994368403062
1648,6.008,0.716681969453101
1649,6.012,0.714994412521703
1650,6.015,0.712149025049929
1651,6.019,0.709265799978796
1652,6.022,0.712020377212109
1653,6.026,0.717453856480018
1654,6.029,0.723939221010099
1655,6.033,0.726852716160719
1656,6.037,0.726602988004951
1657,6.040,0.734851584665148
1658,6.044,0.753974707381034
1659,6.047,0.775678354373183
1660,6.051,0.8028533182326
1661,6.055,0.835136358005441
1662,6.058,0.867964259209047
1663,6.062,0.900345676740221
1664,6.065,0.932106557641912
1665,6.069,0.96333014463271
1666,6.073,0.988522418285731
1667,6.076,0.999903968172828
1668,6.080,0.996082370637599
1669,6.083,0.9822111067127
1670,6.087,0.957200453536601
1671,6.090,0.920573657357381
1672,6.094,0.882789030637785
1673,6.098,0.850846529259172
1674,6.101,0.825245609533077
1675,6.105,0.808983009328709
1676,6.108,0.797820917517893
1677,6.112,0.790525828361536
1678,6.116,0.792970137280108
1679,6.119,0.810700836339594
1680,6.123,0.836256350946458
1681,6.126,0.860956735807817
1682,6.130,0.882350114485224
1683,6.134,0.893519773815912
1684,6.137,0.888487373101205
1685,6.141,0.875698264517965
1686,6.144,0.862636725219343
1687,6.148,0.845995749021387
1688,6.151,0.820856448007468
1689,6.155,0.795686876914062
1690,6.159,0.77623078332382
1691,6.162,0.760777907745727
1692,6.166,0.748427715315048
1693,6.169,0.737787782375382
1694,6.173,0.728464597893399
1695,6.177,0.726353259849184
1696,6.180,0.731385660563891
1697,6.184,0.740005065697802
1698,6.187,0.753142280195142
1699,6.191,0.772219997791798
1700,6.195,0.796685789537132
1701,6.198,0.822158061425407
1702,6.202,0.843369819625894
1703,6.205,0.855243258304653
1704,6.209,0.863506990004593
1705,6.212,0.876008532832707
1706,6.216,0.889963039476194
1707,6.220,0.898325148934467
1708,6.223,0.896062460492817
1709,6.227,0.88194146841215
1710,6.230,0.853366513376462
1711,6.234,0.817473766624801
1712,6.238,0.787536658012199
1713,6.241,0.772038377314876
1714,6.245,0.765439499986719
1715,6.248,0.762140061322641
1716,6.252,0.762071953643795
1717,6.256,0.762450329637382
1718,6.259,0.764538965121982
1719,6.263,0.787862061366684
1720,6.266,0.81668674455814
1721,6.270,0.821189418881825
1722,6.273,0.838708227384902
1723,6.277,0.902865660857511
1724,6.281,0.966796068733967
1725,6.284,0.986736483596001
1726,6.288,0.987871611576762
1727,6.291,0.984231634518455
1728,6.295,0.962649067844254
1729,6.299,0.944645938069385
1730,6.302,0.954839387336618
1731,6.306,0.979653284996052
1732,6.309,0.999457484500395
1733,6.313,1.03416969815206
1734,6.317,1.08606774943245
1735,6.320,1.12308805664501
1736,6.324,1.11481675742519
1737,6.327,1.08689260909847
1738,6.331,1.0714094634409
1739,6.334,1.05758360463523
1740,6.338,1.03395780759566
1741,6.342,0.99147375103571
1742,6.345,0.956564781867375
1743,6.349,0.954983170214181
1744,6.352,0.936223288452139
1745,6.356,0.889826824118503
1746,6.360,0.857089733153358
1747,6.363,0.842431447161798
1748,6.367,0.853797862009151
1749,6.370,0.920096903605462
1750,6.374,0.984118121720379
1751,6.377,0.995628319445295
1752,6.381,0.990066192339566
1753,6.385,0.992230503022884
1754,6.388,0.973644674217891
1755,6.392,0.915200718248446
1756,6.395,0.837315803728502
1757,6.399,0.78245128465839
1758,6.403,0.764417884804034
1759,6.406,0.768549750654004
1760,6.410,0.761890333166873
1761,6.413,0.73547212129463
1762,6.417,0.711369570503139
1763,6.421,0.716401971217846
1764,6.424,0.729191079801086
1765,6.428,0.729357565238265
1766,6.431,0.718823577576803
1767,6.435,0.708910126544824
1768,6.438,0.698989107992973
1769,6.442,0.698383706403234
1770,6.446,0.705905821155743
1771,6.449,0.711702541377496
1772,6.453,0.708834451346107
1773,6.456,0.703575025035248
1774,6.460,0.700442071808347
1775,6.464,0.700336126530143
1776,6.467,0.699829102698737
1777,6.471,0.693479953526347
1778,6.474,0.684368659600773
1779,6.478,0.677429243878387
1780,6.482,0.676717897010444
1781,6.485,0.681598947327716
1782,6.489,0.687501612827673
1783,6.492,0.693222657850708
1784,6.496,0.708289589915341
1785,6.499,0.736539141596545
1786,6.503,0.774111877759733
1787,6.507,0.818018628055566
1788,6.510,0.871074509876332
1789,6.514,0.932114125161784
1790,6.517,0.990202407697258
1791,6.521,1.03239889850208
1792,6.525,1.05119661786348
1793,6.528,1.04421179702186
1794,6.532,1.02078275549896
1795,6.535,0.991511588635068
1796,6.539,0.952864264650094
1797,6.543,0.9008602680915
1798,6.546,0.845715750786133
1799,6.550,0.801423056976841
1800,6.553,0.774263228157167
1801,6.557,0.757501171641264
1802,6.560,0.746626645585574
1803,6.564,0.747769341086207
1804,6.568,0.771811351718724
1805,6.571,0.825359122331153
1806,6.575,0.912536951253594
1807,6.578,1.03861939983665
1808,6.582,1.19612975844704
1809,6.586,1.36294059897979
1810,6.589,1.51421532121587
1811,6.593,1.63403186334512
1812,6.596,1.69528336918698
1813,6.600,1.69006934799535
1814,6.604,1.64010858180213
1815,6.607,1.56559121362511
1816,6.611,1.47073991955272
1817,6.614,1.36583895909067
1818,6.618,1.26987523959714
1819,6.621,1.18633738773301
1820,6.625,1.11928159414952
1821,6.629,1.07075108921205
1822,6.632,1.02914486495723
1823,6.636,0.975634931944159
1824,6.639,0.920323929201614
1825,6.643,0.879012838221787
1826,6.647,0.848326545141883
1827,6.650,0.819448889311325
1828,6.654,0.79789659271661
1829,6.657,0.792576626246777
1830,6.661,0.794354993416636
1831,6.665,0.796193900745469
1832,6.668,0.798426319107632
1833,6.672,0.799652257326854
1834,6.675,0.798131185832634
1835,6.679,0.802588455037089
1836,6.682,0.815037025226101
1837,6.686,0.834629334174034
1838,6.690,0.874623676696178
1839,6.693,0.945001611503357
1840,6.697,1.04146478730842
1841,6.700,1.1597224203441
1842,6.704,1.30112152914755
1843,6.708,1.46479184893354
1844,6.711,1.63158755442655
1845,6.715,1.78423956527928
1846,6.718,1.93050458936026
1847,6.722,2.05643568754588
1848,6.725,2.13840706279657
1849,6.729,2.17762195077192
1850,6.733,2.17681222614564
1851,6.736,2.11742233019223
1852,6.740,2.00095819936616
1853,6.743,1.86543905350305
1854,6.747,1.73322691382388
1855,6.751,1.6077952719498
1856,6.754,1.50676888166208
1857,6.758,1.44578223901573
1858,6.761,1.41455108450506
1859,6.765,1.40136846488849
1860,6.769,1.40206467671669
1861,6.772,1.3986592927744
1862,6.776,1.36682273667399
1863,6.779,1.30520042235842
1864,6.783,1.22997927483333
1865,6.786,1.1476976312679
1866,6.790,1.0576441447942
1867,6.794,0.97751167687235
1868,6.797,0.921822298136218
1869,6.801,0.889274395167866
1870,6.804,0.869318845266089
1871,6.808,0.862659427778958
1872,6.812,0.867358857619308
1873,6.815,0.874964215090407
1874,6.819,0.884923071241616
1875,6.822,0.894170580524882
1876,6.826,0.895093817949234
1877,6.830,0.884408479890338
1878,6.833,0.86388536599818
1879,6.837,0.846298449816257
1880,6.840,0.837845530119524
1881,6.844,0.838927685461182
1882,6.847,0.85335894585659
1883,6.851,0.880639854994211
1884,6.855,0.907042931826711
1885,6.858,0.926029839184906
1886,6.862,0.936155180773293
1887,6.865,0.9352697809483
1888,6.869,0.922510942444547
1889,6.873,0.897000832956912
1890,6.876,0.85979890526744
1891,6.880,0.816921337674164
1892,6.883,0.778720497361622
1893,6.887,0.750168244885548
1894,6.891,0.729289457559419
1895,6.894,0.715304680836444
1896,6.898,0.70919769229995
1897,6.901,0.711475515781344
1898,6.905,0.721199778816529
1899,6.908,0.737371568782437
1900,6.912,0.767058949239271
1901,6.916,0.810980834574848
1902,6.919,0.872671256569269
1903,6.923,0.959160441183382
1904,6.926,1.06954028603258
1905,6.930,1.19311788553808
1906,6.934,1.31957114259485
1907,6.937,1.42478237137165
1908,6.941,1.48031283219047
1909,6.944,1.48473983131544
1910,6.948,1.44899086744134
1911,6.952,1.3767286201861
1912,6.955,1.27182009220418
1913,6.959,1.16183375838831
1914,6.962,1.06195763112109
1915,6.966,0.968695516221774
1916,6.969,0.891022492258238
1917,6.973,0.83639256630415
1918,6.977,0.805630598025528
1919,6.980,0.789489078139108
1920,6.984,0.777850232576372
1921,6.987,0.773135667696278
1922,6.991,0.776646996916765
1923,6.995,0.778728064881494
1924,6.998,0.772265402911028
1925,7.002,0.760883853023932
1926,7.005,0.74878338874902
1927,7.009,0.733179162773493
1928,7.013,0.715191168038368
1929,7.016,0.700449639328219
1930,7.020,0.702704760249998
1931,7.023,0.731393228083763
1932,7.027,0.786462070190412
1933,7.030,0.861357814361019
1934,7.034,0.949912931900116
1935,7.038,1.05390578997756
1936,7.041,1.17127802318824
1937,7.045,1.28025787686117
1938,7.048,1.37290702265087
1939,7.052,1.42756721868445
1940,7.056,1.42625803774664
1941,7.059,1.3792183342239
1942,7.063,1.30750094839943
1943,7.066,1.21541179908023
1944,7.070,1.10177035316631
1945,7.073,0.990247812816488
1946,7.077,0.898854875325489
1947,7.081,0.833108262679815
1948,7.084,0.776336728602024
1949,7.088,0.729675401072878
1950,7.091,0.701183688755778
1951,7.095,0.68753188290716
1952,7.099,0.679903822876446
1953,7.102,0.677149245643133
1954,7.106,0.682257321556557
1955,7.109,0.689582680792401
1956,7.113,0.691368615482132
1957,7.117,0.689552410712914
1958,7.120,0.689128629600097
1959,7.124,0.68583675845589
1960,7.127,0.674735206804048
1961,7.131,0.660273676329154
1962,7.134,0.654529928746503
1963,7.138,0.654809926981758
1964,7.142,0.652857506854849
1965,7.145,0.645539715138877
1966,7.149,0.639152728367128
1967,7.152,0.637669494472267
1968,7.156,0.639190565966487
1969,7.160,0.641491092007496
1970,7.163,0.652161295026649
1971,7.167,0.669528753132291
1972,7.170,0.687963231539849
1973,7.174,0.701501524590391
1974,7.178,0.710824709072374
1975,7.181,0.720041948276153
1976,7.185,0.729826751470312
1977,7.188,0.735827794728602
1978,7.192,0.739006153074732
1979,7.195,0.742305591738811
1980,7.199,0.750720673836185
1981,7.203,0.770290280224504
1982,7.206,0.799341989012113
1983,7.210,0.838609849626569
1984,7.213,0.892634373990919
1985,7.217,0.953999392630855
1986,7.221,1.00788013411764
1987,7.224,1.04801069199748
1988,7.228,1.07267323925948
1989,7.231,1.07493592770113
1990,7.235,1.05322471318911
1991,7.239,1.01555359926759
1992,7.242,0.966917149051915
1993,7.246,0.910440748249122
1994,7.249,0.852284358034803
1995,7.253,0.800371171714669
1996,7.256,0.755964965107301
1997,7.260,0.718891685255649
1998,7.264,0.691194562525082
1999,7.267,0.669256322416908
2000,7.271,0.650859681608709
2001,7.274,0.641581902245957
2002,7.278,0.641438119368394
2003,7.282,0.639523536840844
2004,7.285,0.630147379719758
2005,7.289,0.621270678910208
2006,7.292,0.619575554458938
2007,7.296,0.619007990468557
2008,7.300,0.615027475016022
2009,7.303,0.609336700072474
2010,7.307,0.6061432066866
2011,7.310,0.605409157259041
2012,7.314,0.605984288769294
2013,7.317,0.610078317019905
2014,7.321,0.617093407941007
2015,7.325,0.619113935746762
2016,7.328,0.620211226128164
2017,7.332,0.622905263202503
2018,7.335,0.62475930557108
2019,7.339,0.622322564172379
2020,7.343,0.617744214649977
2021,7.346,0.613937752154492
2022,7.350,0.612446950739759
2023,7.353,0.607770223459024
2024,7.357,0.605757263173141
2025,7.360,0.606188611805831
2026,7.364,0.605772398212885
2027,7.368,0.606075099007754
2028,7.371,0.613135595048087
2029,7.375,0.621505272026232
2030,7.378,0.624002553583906
2031,7.382,0.621361489148668
2032,7.386,0.618167995762794
2033,7.389,0.619287988703812
2034,7.393,0.624411199656979
2035,7.396,0.633628438860758
2036,7.400,0.641816495361981
2037,7.404,0.644465127317089
2038,7.407,0.644495397396576
2039,7.411,0.642527842229924
2040,7.414,0.638797054933157
2041,7.418,0.635013294997287
2042,7.421,0.634301948129343
2043,7.425,0.635906262342152
2044,7.429,0.642134331196594
2045,7.432,0.656943967585588
2046,7.436,0.687267019711649
2047,7.439,0.741374786794587
2048,7.443,0.829627203538814
2049,7.447,0.955800462360329
2050,7.450,1.11381027728225
2051,7.454,1.28855187864059
2052,7.457,1.46015295925216
2053,7.461,1.59829803451077
2054,7.465,1.67440458186085
2055,7.468,1.68518073015821
2056,7.472,1.63648373978356
2057,7.475,1.52787469458436
2058,7.479,1.37586592292072
2059,7.482,1.21941501709238
2060,7.486,1.08437262498119
2061,7.490,0.980160308827459
2062,7.493,0.918606102190729
2063,7.497,0.904810513464548
2064,7.500,0.934762757116893
2065,7.504,0.998080195883738
2066,7.508,1.08274560820876
2067,7.511,1.17409314058053
2068,7.515,1.24793699948897
2069,7.518,1.28513892717844
2070,7.522,1.28027301190091
2071,7.526,1.24115650168389
2072,7.529,1.17419908585873
2073,7.533,1.09392283505932
2074,7.536,1.01155794877531
2075,7.540,0.932295745638706
2076,7.543,0.860018363343721
2077,7.547,0.797397136405075
2078,7.551,0.74786771884454
2079,7.554,0.713496043587098
2080,7.558,0.693162117691734
2081,7.561,0.681795702844381
2082,7.565,0.671413065580354
2083,7.569,0.660099623372103
2084,7.572,0.654719116743297
2085,7.576,0.654302903150351
2086,7.579,0.65042833297602
2087,7.583,0.645895388572848
2088,7.587,0.647272677189505
2089,7.590,0.648241319733088
2090,7.594,0.641808927842109
2091,7.597,0.63241763568128
2092,7.601,0.625508490038382
2093,7.604,0.616911787464085
2094,7.608,0.609003729198118
2095,7.612,0.608701028403248
2096,7.615,0.610418855414133
2097,7.619,0.606559420279546
2098,7.622,0.601890260518682
2099,7.626,0.602525932187909
2100,7.630,0.607301037226976
2101,7.633,0.614565856303846
2102,7.637,0.622867425603145
2103,7.640,0.631736558892823
2104,7.644,0.635459778669719
2105,7.648,0.636277070815867
2106,7.651,0.638517056697902
2107,7.655,0.635694371785743
2108,7.658,0.628679280864641
2109,7.662,0.623154991358271
2110,7.665,0.619083665667275
2111,7.669,0.614089102551927
2112,7.673,0.609283727433372
2113,7.676,0.608125896892996
2114,7.680,0.607126984269926
2115,7.683,0.60218539379368
2116,7.687,0.599287033682804
2117,7.691,0.604561595033406
2118,7.694,0.61562530908589
2119,7.698,0.627975501516569
2120,7.701,0.642603517428642
2121,7.705,0.658745037315062
2122,7.708,0.672684408918807
2123,7.712,0.684731900554616
2124,7.716,0.689847543987912
2125,7.719,0.686328647247553
2126,7.723,0.680857330380285
2127,7.726,0.675794659586092
2128,7.730,0.666963363895771
2129,7.734,0.655589381528547
2130,7.737,0.648052131736294
2131,7.741,0.64568349801644
2132,7.744,0.642845678064537
2133,7.748,0.644268371800424
2134,7.752,0.652403455662544
2135,7.755,0.66021313617018
2136,7.759,0.661499614548375
2137,7.762,0.660901780478508
2138,7.766,0.657942880208658
2139,7.769,0.650625088492686
2140,7.773,0.638547326777389
2141,7.777,0.627642530642212
2142,7.780,0.620135550929447
2143,7.784,0.613718294078211
2144,7.787,0.604554027513535
2145,7.791,0.597152993078973
2146,7.795,0.593089234907849
2147,7.798,0.587564945401479
2148,7.802,0.582668760044464
2149,7.805,0.580648232238709
2150,7.809,0.577152038057966
2151,7.813,0.572793146611844
2152,7.816,0.577053660299633
2153,7.820,0.591795189009782
2154,7.823,0.6096242658276
2155,7.827,0.625122546524923
2156,7.830,0.636890039925478
2157,7.834,0.644677017873498
2158,7.838,0.643133243819663
2159,7.841,0.637707332071626
2160,7.845,0.628626308225538
2161,7.848,0.62080149267816
2162,7.852,0.620763655078801
2163,7.856,0.623245801596732
2164,7.859,0.617214488258955
2165,7.863,0.609873993983368
2166,7.866,0.613241540326292
2167,7.870,0.623086883679425
2168,7.874,0.63159277601526
2169,7.877,0.638804622453028
2170,7.881,0.645698633056183
2171,7.884,0.657730989652249
2172,7.888,0.675915739904039
2173,7.891,0.700419369248732
2174,7.895,0.729183512281214
2175,7.899,0.769215692402717
2176,7.902,0.829574230899712
2177,7.906,0.904591055388267
2178,7.909,0.981741920480653
2179,7.913,1.05277822951667
2180,7.917,1.1084146356137
2181,7.920,1.13555176187376
2182,7.924,1.12683397898152
2183,7.927,1.08645369294591
2184,7.931,1.01780115266949
2185,7.935,0.934482758881639
2186,7.938,0.853873537207868
2187,7.942,0.785243699491062
2188,7.945,0.736660221914493
2189,7.949,0.701168553716034
2190,7.952,0.664458514818226
2191,7.956,0.636050045219715
2192,7.960,0.626757130817219
2193,7.963,0.626053351469147
2194,7.967,0.625727948114662
2195,7.970,0.630510620673602
2196,7.974,0.644828368270933
2197,7.978,0.668386057631658
2198,7.981,0.698186950886569
2199,7.985,0.720397621710125
2200,7.988,0.72477164819599
2201,7.992,0.716099270422977
2202,7.996,0.700555584606424
2203,7.999,0.680811925261055
2204,8.003,0.66339149451631
2205,8.006,0.654938574819577
2206,8.010,0.647688890782451
2207,8.013,0.631971152008847
2208,8.017,0.608617785684659
2209,8.021,0.589207097213647
2210,8.024,0.582388761809209
2211,8.028,0.58369794274702
2212,8.031,0.584976853605344
2213,8.035,0.584484964813681
2214,8.039,0.586369277261744
2215,8.042,0.596706509406541
2216,8.046,0.61284046177309
2217,8.049,0.624751738051208
2218,8.053,0.633999247334474
2219,8.056,0.644344046999142
2220,8.060,0.652463995821518
2221,8.064,0.658570984358012
2222,8.067,0.66734930740923
2223,8.071,0.667659575723971
2224,8.074,0.666569852862441
2225,8.078,0.669226052337421
2226,8.082,0.667137416852821
2227,8.085,0.659335303865058
2228,8.089,0.649066179399107
2229,8.092,0.634196002851139
2230,8.096,0.616253413235244
2231,8.100,0.602071880995604
2232,8.103,0.59831082361935
2233,8.107,0.602283771552013
2234,8.110,0.606514015160315
2235,8.114,0.609397240231448
2236,8.117,0.618387453839075
2237,8.121,0.642936488302998
2238,8.125,0.676142765500191
2239,8.128,0.711755514016598
2240,8.132,0.741359651754844
2241,8.135,0.757819007475877
2242,8.139,0.763343296982247
2243,8.143,0.764092481449549
2244,8.146,0.76179195540854
2245,8.150,0.756661176935501
2246,8.153,0.755087132802179
2247,8.157,0.757160633247036
2248,8.161,0.762374654438664
2249,8.164,0.7747097118296
2250,8.168,0.790783124037175
2251,8.171,0.802656562715934
2252,8.175,0.807469505354361
2253,8.178,0.805842488581937
2254,8.182,0.79349986367113
2255,8.186,0.767603810670037
2256,8.189,0.737439676461283
2257,8.193,0.710014984446098
2258,8.196,0.679828147677729
2259,8.200,0.650988329446529
2260,8.204,0.629428465331943
2261,8.207,0.616049090198707
2262,8.211,0.610259937496826
2263,8.214,0.614422073426283
2264,8.218,0.61949987926022
2265,8.222,0.612280465302581
2266,8.225,0.60388051824495
2267,8.229,0.61162209107374
2268,8.232,0.638365706300467
2269,8.236,0.657458558936866
2270,8.239,0.654136417713173
2271,8.243,0.648892126442057
2272,8.247,0.672707111478422
2273,8.250,0.731748901517734
2274,8.254,0.796716059616619
2275,8.257,0.833766636908656
2276,8.261,0.845950343902157
2277,8.265,0.860593494853973
2278,8.268,0.885914416344814
2279,8.272,0.891431138331312
2280,8.275,0.851330850530964
2281,8.279,0.778735632401366
2282,8.283,0.714343605812733
2283,8.286,0.685072438948844
2284,8.290,0.669316862575882
2285,8.293,0.624986331167232
2286,8.297,0.602215663873167
2287,8.300,0.662952578363749
2288,8.304,0.750365000402214
2289,8.308,0.758189815949592
2290,8.311,0.713533881186457
2291,8.315,0.690399972938549
2292,8.318,0.649996984343331
2293,8.322,0.601511884525095
2294,8.326,0.621944188178792
2295,8.329,0.705890686116
2296,8.333,0.734291588194639
2297,8.336,0.647431595106811
2298,8.340,0.538837684947348
2299,8.344,0.517883222422501
2300,8.347,0.559739174833093
2301,8.351,0.609851291423752
2302,8.354,0.66078070016056
2303,8.358,0.708728506067902
2304,8.361,0.768057861862341
2305,8.365,0.866216162118676
2306,8.369,0.976845735123637
2307,8.372,1.04214586409688
2308,8.376,1.06176087560443
2309,8.379,1.07620727103958
2310,8.383,1.11082867445279
2311,8.387,1.16178078574921
2312,8.390,1.22341823510453
2313,8.394,1.29002754501558
2314,8.397,1.34415044713826
2315,8.401,1.38759557872192
2316,8.404,1.46196159650151
2317,8.408,1.59008727544993
2318,8.412,1.77149586181527
2319,8.415,1.97323837407598
2320,8.419,2.13059738228893
2321,8.422,2.19427806200962
2322,8.426,2.15040914931315
2323,8.430,2.01268785516736
2324,8.433,1.82484687691104
2325,8.437,1.61389469296642
2326,8.440,1.41337811892494
2327,8.444,1.26354122546449
2328,8.448,1.15202625263454
2329,8.451,1.10323845202143
2330,8.455,1.16184132590818
2331,8.458,1.22276742839556
2332,8.462,1.19323139833616
2333,8.465,1.1414317248141
2334,8.469,1.17924662161318
2335,8.473,1.28235407986564
2336,8.476,1.31959384515447
2337,8.480,1.24294243637362
2338,8.483,1.12504047677191
2339,8.487,1.00954498848942
2340,8.491,0.897038670556271
2341,8.494,0.819986183222218
2342,8.498,0.777585369380861
2343,8.501,0.737901295173459
2344,8.505,0.694690756705825
2345,8.509,0.673017379793163
2346,8.512,0.678912477773248
2347,8.516,0.694312380712238
2348,8.519,0.705648525480104
2349,8.523,0.69671128451158
2350,8.526,0.664201219142586
2351,8.530,0.634945187318441
2352,8.534,0.61958312197881
2353,8.537,0.609170214635296
2354,8.541,0.599975677991132
2355,8.544,0.594965979836041
2356,8.548,0.593581123699512
2357,8.552,0.596888129883463
2358,8.555,0.605257806861606
2359,8.559,0.614686936621794
2360,8.562,0.618675019594201
2361,8.566,0.611584253474381
2362,8.570,0.596918399962949
2363,8.573,0.582199573812416
2364,8.577,0.567700205738163
2365,8.580,0.557779187186312
2366,8.584,0.554782449317103
2367,8.587,0.553147865024808
2368,8.591,0.549954371638933
2369,8.595,0.550491665549827
2370,8.598,0.563810500524089
2371,8.602,0.593883824494382
2372,8.605,0.646795923437585
2373,8.609,0.728282977416478
2374,8.613,0.83661202438043
2375,8.616,0.96728795752563
2376,8.620,1.11116921284702
2377,8.623,1.24236730486336
2378,8.627,1.32725217526467
2379,8.631,1.35684117796317
2380,8.634,1.3362953615114
2381,8.638,1.28213462178936
2382,8.641,1.20985723949437
2383,8.645,1.13540041147633
2384,8.648,1.06155655256789
2385,8.652,0.990542946091486
2386,8.656,0.929639546163725
2387,8.659,0.877461496648081
2388,8.663,0.822967786051684
2389,8.666,0.764334642085445
2390,8.670,0.713427935908253
2391,8.674,0.668908216502808
2392,8.677,0.628270634791567
2393,8.681,0.598764874811654
2394,8.684,0.578499056595135
2395,8.688,0.55668189680491
2396,8.692,0.535924189796728
2397,8.695,0.527516675219225
2398,8.699,0.522007520752599
2399,8.702,0.513183792582151
2400,8.706,0.51170055868729
2401,8.709,0.523626970005151
2402,8.713,0.542856037999242
2403,8.717,0.56668615807535
2404,8.720,0.596721644446284
2405,8.724,0.630533323233217
2406,8.727,0.667137416852821
2407,8.731,0.700426936768604
2408,8.735,0.720125190994742
2409,8.738,0.721608424889603
2410,8.742,0.713208477831972
2411,8.745,0.70106260843783
2412,8.749,0.683210829060396
2413,8.752,0.657874772529812
2414,8.756,0.633234927827428
2415,8.760,0.615928009880759
2416,8.763,0.606710770676981
2417,8.767,0.604902133427635
2418,8.770,0.608701028403248
2419,8.774,0.61949987926022
2420,8.778,0.632576553598587
2421,8.781,0.63798733030688
2422,8.785,0.630011164362067
2423,8.788,0.619318258783299
2424,8.792,0.60840589512825
2425,8.796,0.595003817435399
2426,8.799,0.579679589695127
2427,8.803,0.56703426398945
2428,8.806,0.561252678807441
2429,8.810,0.558127293100412
2430,8.813,0.551543550811999
2431,8.817,0.542205231290272
2432,8.821,0.536907967380054
2433,8.824,0.536302565790315
2434,8.828,0.536658239224287
2435,8.831,0.534826899415326
2436,8.835,0.533411773199311
2437,8.839,0.536423646108263
2438,8.842,0.540646322196694
2439,8.846,0.543733870304363
2440,8.849,0.547948978872922
2441,8.853,0.555455958585688
2442,8.857,0.566459132479197
2443,8.860,0.577030957740018
2444,8.864,0.584787665608551
2445,8.867,0.589055746816212
2446,8.871,0.590372495273895
2447,8.874,0.587322784765584
2448,8.878,0.577000687660531
2449,8.882,0.561918620556154
2450,8.885,0.547161956806261
2451,8.889,0.538429038874274
2452,8.892,0.528803153597421
2453,8.896,0.518647541929547
2454,8.900,0.508560037940518
2455,8.903,0.50261196732133
2456,8.907,0.499736309770069
2457,8.910,0.501204408625187
2458,8.914,0.505056276239902
2459,8.918,0.506388159737328
2460,8.921,0.510792456302681
2461,8.925,0.516241070610333
2462,8.928,0.51848862401224
2463,8.932,0.51774700706481
2464,8.935,0.520622664616071
2465,8.939,0.528091806729478
2466,8.943,0.535659326601217
2467,8.946,0.538383633755044
2468,8.950,0.537339316012743
2469,8.953,0.533782581673026
2470,8.957,0.525768578128854
2471,8.961,0.517996735220577
2472,8.964,0.516165395411616
2473,8.968,0.519601049433386
2474,8.971,0.522234546348751
2475,8.975,0.523339404250025
2476,8.979,0.527297217142945
2477,8.982,0.537286343373641
2478,8.986,0.558437561415153
2479,8.989,0.586770355814947
2480,8.993,0.617948537686514
2481,8.996,0.649126719558081
2482,9.000,0.674606558966228
2483,9.004,0.68536000470397
2484,9.007,0.680282198870033
2485,9.011,0.667205524531667
2486,9.014,0.653871554517662
2487,9.018,0.637533279114576
2488,9.022,0.619113935746762
2489,9.025,0.602208096353295
2490,9.029,0.591378975416836
2491,9.032,0.589623310806592
2492,9.036,0.592022214605934
2493,9.040,0.589547635607875
2494,9.043,0.587504405242505
2495,9.047,0.589691418485438
2496,9.050,0.595177870392449
2497,9.054,0.596683806846926
2498,9.057,0.594095715050791
2499,9.061,0.591590865973245
2500,9.065,0.588904396418777
2501,9.068,0.584204966578427
2502,9.072,0.572089367263772
2503,9.075,0.551884089206227
2504,9.079,0.533759879113411
2505,9.083,0.521674549878242
2506,9.086,0.512366500436003
2507,9.090,0.505313571915541
2508,9.093,0.505442219753361
2509,9.097,0.511231372455242
2510,9.100,0.516362150928281
2511,9.104,0.521712387477601
2512,9.108,0.529491797905749
2513,9.111,0.539011737904398
2514,9.115,0.552020304563918
2515,9.118,0.567231019506115
2516,9.122,0.583433079551509
2517,9.126,0.594754089279632
2518,9.129,0.597811367307815
2519,9.133,0.593581123699512
2520,9.136,0.581420119265627
2521,9.140,0.562622399904225
2522,9.144,0.546496015057548
2523,9.147,0.538126338079404
2524,9.151,0.539261466060165
2525,9.154,0.550257072433803
2526,9.158,0.572861254290689
2527,9.161,0.603850248165463
2528,9.165,0.633530061102426
2529,9.169,0.656096405359953
2530,9.172,0.670800096470743
2531,9.176,0.677694107073898
2532,9.179,0.670709286232282
2533,9.183,0.653629393881766
2534,9.187,0.634105192612678
2535,9.190,0.612605868657066
2536,9.194,0.588321697388653
2537,9.197,0.571135859759933
2538,9.201,0.561994295754871
2539,9.205,0.556515411367732
2540,9.208,0.560473224260651
2541,9.212,0.572316392859924
